WALIS U-Series ID,Is this datapoint public?,Material type,Details on dated material,Were U-Series data recalculated?,Type of spectrometry,Are RSL estimates available for this record?,Reference(s),IGSN,Sample ID,Analysis ID,Reported ID,Date of analysis,Accepted?,Reason for rejection,Accepted in other study?,Reason for rejection in other studies,Other study ID,Screening,Location,Site,Additional site information,Latitude (decimal degrees),Longitude (decimal degrees),Reported Latitude,Reported Longitude,Are Lat/Long estimated?,Comments on geographic coordinates,Original elevation datum used,Elevation measurement method,Reported elevation (m),Reported elevation uncertainty (m),Elevation above MSL (m),Elevation uncertainty used (m),Elevation comments,Reported in situ?,Type of deposit,Distance from base of deposit (m),Sampled material,Additional sample context,paleo RSL (m),paleo RSL uncertainty (m),Pa/Th age?,14C age?,Instrument,Decay constants,Comments on decay constants,Calibration method for 230Th/238U ratio,Calibration method for 234U/238U ratio,Comments on spike calibration,How was speleothem mineralogy determined?,Speleothem mineralogy,Other screening techniques applied,Published % calcite,Interpreted % calcite,[230Th/232Th]ACT backcalculated?,[232Th/238U]ACT backcalculated?,[230Th/238U]ACT backcalculated?,[234Th/238U]ACT backcalculated?,[232Th] (ppb),[232Th] (ppb) uncertainty (±2σ),[238U] (ppm),[238U] (ppm) uncertainty (±2σ),Atomic ratio (232Th/238U)*10^5,Initial 230Th/232Th,[230Th/232Th]ACT,[230Th/232Th]ACT uncertainty (±2σ),[232Th/238U]ACT,[232Th/238U]ACT uncertainty (±2σ),[230Th/234U]ACT,[230Th/234U]ACT uncertainty (±2σ),[230Th/238U]ACT,[230Th/238U]ACT uncertainty (±2σ),[234U/238U]ACT,[234U/238U]ACT uncertainty (±2σ),Reported age (ka),"Reported ageuncertainty (ka, ±2σ)",Corrected reported age (ka),"Corrected reported age uncert. (ka, ±2σ)",Reported delta 234U initial (‰),Reported delta 234U (‰) uncertainty (±2σ),Initial 234U/238U,Initial 234U/238U uncertainty (±2σ),Measured 234U/238U,Measured 234U/238U uncertainty (±2σ),Measured delta234U,Measured delta234U uncertainty (±2σ),Comments on age determination,Reference material name for 230Th/238U,Reference material name for 234U/238U,Correction factor for 230Th/238U,Correction factor for 230Th/238U uncertainty (±2σ),Correction factor for 234U/238U,Correction factor for 234U/238U uncertainty (±2σ),Comments,Recalculated [230Th/238U]ACT,Recalculated [230Th/238U]ACT uncertainty (±2σ),Recalculated [234U/238U]ACT,Recalculated [234U/238U]ACT uncertainty (±2σ),Recalculated Conventional Age (ka),Recalculated Conventional Age uncert. (±2σ),Recalculated delta 234Ui (‰),Recalculated delta 234Ui uncertainty (±2σ),Recalculated Conventional Age uncert. w/ decay constant uncertainties (±2σ),Recalculated delta 234Ui uncert. (±2σ) w/ decay constant uncertainties,Comments (age and delta234i),Record created by,Record updated by,Last Update
752,1,Speleothem,a pair of stalagtites,No,Alpha,No,"Harmon et al., 1978
 Dumitru et al., 2021",,HA78-004,HA78-004-001,73037:08,,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod, 3 to 4,0.5,3.5,0.5,Sea level in the cave varies with local tides ( ~ 1 m). ,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.4,,,,1000,,,,0.66,0.02,,,1.16,0.02,,,110,14,,,,,,,,,ages in stratigraphic order,,,,,,,large 230Th/232Th ratios indicate no detrital Th,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
753,1,Speleothem,a pair of stalagtites,No,Alpha,No,"Harmon et al., 1978
 Dumitru et al., 2021",,HA78-004,HA78-004-002,73037:06,,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod, 3 to 4,0.5,3.5,0.5,Sea level in the cave varies with local tides ( ~ 1 m). ,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,1.1,,,,210,,,,0.71,0.03,,,1.09,0.02,,,130,11,,,,,,,,,ages in stratigraphic order,,,,,,,large 230Th/232Th ratios indicate no detrital Th,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
754,1,Speleothem,columnar stalagmites,No,Alpha,No,"Harmon et al., 1978
 Dumitru et al., 2021",,HA78-005,HA78-005-001,73039:07,,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-6.7,0.5,-6.7,0.5,Sea level in the cave varies with local tides ( ~ 1 m). ,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.18,,,,50,,,,0.76,0.02,,,1.06,0.02,,,150,16,,,,,,,,,ages in stratigraphic order,,,,,,,large 230Th/232Th ratios indicate no detrital Th,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
755,1,Speleothem,columnar stalagmites,No,Alpha,No,"Harmon et al., 1978
 Dumitru et al., 2021",,HA78-005,HA78-005-002,73039:08,,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-6.9,0.5,-6.9,0.5,Sea level in the cave varies with local tides ( ~ 1 m). ,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.09,,,,23,,,,0.825,0.04,,,1.1,0.03,,,178,21,,,,,,,,,ages in stratigraphic order,,,,,,,large 230Th/232Th ratios indicate no detrital Th,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
756,1,Speleothem,columnar stalagmites,No,Alpha,No,"Harmon et al., 1978
 Dumitru et al., 2021",,HA78-005,HA78-005-003,73039:06,,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-7,0.5,-7,0.5,Sea level in the cave varies with local tides ( ~ 1 m). ,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.1,,,,25,,,,0.83,0.02,,,1.1,0.02,,,195,19,,,,,,,,,ages in stratigraphic order,,,,,,,large 230Th/232Th ratios indicate no detrital Th,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
757,1,Speleothem,stalagmites,No,Alpha,No,"Harmon et al., 1978
 Dumitru et al., 2021",,HA78-006,HA78-006-001,75001:03,,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-8,0.5,-8,0.5,Sea level in the cave varies with local tides ( ~ 1 m). ,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.48,,,,196,,,,0.3,0.01,,,1.2,0.01,,,38,2,,,,,,,,,ages in stratigraphic order,,,,,,,large 230Th/232Th ratios indicate no detrital Th,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
758,1,Speleothem,stalagmites,No,Alpha,No,"Harmon et al., 1978
 Dumitru et al., 2021",,HA78-007,HA78-007-001,75002:03,,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-6,0.5,-6,0.5,Sea level in the cave varies with local tides ( ~ 1 m). ,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.46,,,,46,,,,0.62,0.03,,,1.15,0.02,,,102,9,,,,,,,,,ages in stratigraphic order,,,,,,,large 230Th/232Th ratios indicate no detrital Th,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
759,1,Speleothem,stalagmites,No,Alpha,No,"Harmon et al., 1978
 Dumitru et al., 2021",,HA78-007,HA78-007-002,75002:04,,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-6.1,0.5,-6.1,0.5,Sea level in the cave varies with local tides ( ~ 1 m). ,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.39,,,,1000,,,,0.65,0.02,,,1.17,0.02,,,113,12,,,,,,,,,ages in stratigraphic order,,,,,,,large 230Th/232Th ratios indicate no detrital Th,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
760,1,Speleothem,stalagmites,No,Alpha,No,"Harmon et al., 1978
 Dumitru et al., 2021",,HA78-008,HA78-008-001,75003:04,,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-11.3,0.5,-11.3,0.5,Sea level in the cave varies with local tides ( ~ 1 m). ,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.55,,,,26,,,,0.082,0.02,,,1.81,0.03,,,10,2,,,,,,,,,ages in stratigraphic order,,,,,,,large 230Th/232Th ratios indicate no detrital Th,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
761,1,Speleothem,stalagmites,No,Alpha,No,"Harmon et al., 1978
 Dumitru et al., 2021",,HA78-008,HA78-008-002,75003:03,,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-11.5,0.5,-11.5,0.5,Sea level in the cave varies with local tides ( ~ 1 m). ,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.67,,,,100,,,,0.225,0.04,,,1.45,0.03,,,27,4,,,,,,,,,ages in stratigraphic order,,,,,,,large 230Th/232Th ratios indicate no detrital Th,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
762,1,Speleothem,columnar stalagmites,No,Alpha,No,"Harmon et al., 1978
 Dumitru et al., 2021",,HA78-009,HA78-009-001,75004:15,,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-5.7,0.5,-5.7,0.5,Sea level in the cave varies with local tides ( ~ 1 m). ,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.94,,,,5,,,,0.06,0.03,,,1.31,0.02,,,6,2,,,,,,,,,ages in stratigraphic order,,,,,,,large 230Th/232Th ratios indicate no detrital Th,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
763,1,Speleothem,columnar stalagmites,No,Alpha,No,"Harmon et al., 1978
 Dumitru et al., 2021",,HA78-009,HA78-009-002,75004:14,,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-5.7,0.5,-5.7,0.5,Sea level in the cave varies with local tides ( ~ 1 m). ,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.75,,,,71,,,,0.61,0.02,,,1,0.02,,,99,5,,,,,,,,,ages in stratigraphic order,,,,,,,large 230Th/232Th ratios indicate no detrital Th,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
764,1,Speleothem,columnar stalagmites,No,Alpha,No,"Harmon et al., 1978
 Dumitru et al., 2021",,HA78-009,HA78-009-003,75004:13,,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-5.9,0.5,-5.9,0.5,Sea level in the cave varies with local tides ( ~ 1 m). ,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.73,,,,22,,,,0.625,0.02,,,0.97,0.02,,,104,6,,,,,,,,,ages in stratigraphic order,,,,,,,large 230Th/232Th ratios indicate no detrital Th,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
765,1,Speleothem,columnar stalagmites,No,Alpha,No,"Harmon et al., 1978
 Dumitru et al., 2021",,HA78-009,HA78-009-004,75004:12,,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-6.1,0.5,-6.1,0.5,Sea level in the cave varies with local tides ( ~ 1 m). ,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.84,,,,41,,,,0.64,0.02,,,0.96,0.02,,,109,8,,,,,,,,,ages in stratigraphic order,,,,,,,large 230Th/232Th ratios indicate no detrital Th,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
766,1,Speleothem,columnar stalagmites,No,Alpha,No,"Harmon et al., 1978
 Dumitru et al., 2021",,HA78-009,HA78-009-005,75004:11,,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-6.3,0.5,-6.3,0.5,Sea level in the cave varies with local tides ( ~ 1 m). ,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.64,,,,147,,,,0.655,0.03,,,1.04,0.03,,,114,8,,,,,,,,,ages in stratigraphic order,,,,,,,large 230Th/232Th ratios indicate no detrital Th,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
767,1,Speleothem,columnar stalagmites,No,Alpha,No,"Harmon et al., 1978
 Dumitru et al., 2021",,HA78-009,HA78-009-006,75004:10,,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-6.5,0.5,-6.5,0.5,Sea level in the cave varies with local tides ( ~ 1 m). ,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.69,,,,102,,,,0.68,0.02,,,0.99,0.02,,,119,13,,,,,,,,,ages in stratigraphic order,,,,,,,large 230Th/232Th ratios indicate no detrital Th,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
768,1,Speleothem,stalagmites,No,Alpha,No,"Harmon et al., 1981
 Dumitru et al., 2021",,HA81-010,HA81-010-001,75008:02(t),,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-3,0.5,-3,0.5,,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.08,,,,,,,,0.47,0.03,,,1.04,0.04,,,68,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
769,1,Speleothem,stalagmites,No,Alpha,No,"Harmon et al., 1981
 Dumitru et al., 2021",,HA81-010,HA81-010-002,75008:01(b),,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-3,0.5,-3,0.5,,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.07,,,,,,,,0.61,0.03,,,1.11,0.03,,,97,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
770,1,Speleothem,stalagmites,No,Alpha,No,"Harmon et al., 1981
 Dumitru et al., 2021",,HA81-011,HA81-011-001,77520:01(t),,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-15,0.5,-15,0.5,,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.14,,,,30,,,,0.09,0.02,,,1.17,0.03,,,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
771,1,Speleothem,stalagmites,No,Alpha,No,"Harmon et al., 1981
 Dumitru et al., 2021",,HA81-011,HA81-011-002,77520:03(m),,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-15,0.5,-15,0.5,,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.09,,,,,,,,0.3,0.05,,,1.05,0.04,,,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
772,1,Speleothem,stalagmites,No,Alpha,No,"Harmon et al., 1981
 Dumitru et al., 2021",,HA81-011,HA81-011-003,77520:02(b),,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-15,0.5,-15,0.5,,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.08,,,,,,,,0.67,0.03,,,1.6,0.02,,,111,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
773,1,Speleothem,stalagmites,No,Alpha,No,"Harmon et al., 1981
 Dumitru et al., 2021",,HA81-012,HA81-012-001,77522:01(t),,Yes,,,,n/a,,Bermuda,Crystal Cave ,,32.350640,-64.712646,,,Yes,estimated using Google Earth ,Not reported,Metered tape or rod,-13,0.5,-13,0.5,,,,,,,,,No,No,Alpha detector,,,,,,,,,,,,,,,,,0.08,,,,110,,,,0.75,0.03,,,1.53,0.02,,,134,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
1978,1,Speleothem,,No,Alpha,No,"Iannace et al., 2003
 Cerrone et al., 2021",,IA03-001,IA03-001-001,CM6,,Yes,,N/A,,n/a,,Bel Younech Beach,Section A,,40.613522,14.575294,,,Yes,,Mean Sea Level / General definition,Metered tape or rod,3.5,0.5,N/A,N/A,,,flowstone,,,,,,,,Not reported,No Info,,SE,SE,,,,,,,no,no,no,no,,,0.514,0.016,,,856,792,,,0.638,0.025,,,1.057,0.034,109.1,7.3,,,,,1.078,0.046,,,,,,,,,,,,,,,,,,,,,,,,Ciro Cerrone,Ciro Cerrone,2020-06-22 14:38:38
3179,1,Speleothem,,No,Alpha,,"Keen et al., 1981",,KE81-001,KE81-001-001,79050-1/2,,Yes,,N/A,,n/a,,,,,49.253975,-2.098073,N/A,N/A,Yes,,Not reported,Not reported,N/A,N/A,N/A,N/A,,,,,,,,,,,Not reported,No Info,,SE,SE,,,,,,,,,,,,,0.46,,,,16,,,,0.69,0.04,,,1.56,0.02,121,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Víctor Cartelle,,2021-05-24 18:55:52
3045,1,Speleothem,flowstones,No,Mass spectrometer ,No,"Lundberg and Ford, 1994
 Dumitru et al., 2021",,LU94-001,LU94-001-001,1,,Yes,,,,n/a,,Bahamas ,Lucayan Caverns,Grand Bahama Island ,26.604500,-78.401500,,,Yes,estimated using Google Earth ,Not reported,Not reported,-15,,-15,3,,,,,,,,,No,No,TIMS,,,,,,,,,,,,,,,,,0.14,,,,200,,,,0.85,,,,1.07,,196.9,7.0,,,,,1.12,,,,,,We report the average of the assymetric ages uncertainties ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2021-04-09 08:48:17
3046,1,Speleothem,flowstones,No,Mass spectrometer ,No,"Lundberg and Ford, 1994
 Dumitru et al., 2021",,LU94-001,LU94-001-002,2,,Yes,,,,n/a,,Bahamas ,Lucayan Caverns,Grand Bahama Island ,26.604500,-78.401500,,,Yes,estimated using Google Earth ,Not reported,Not reported,-15,,-15,3,,,,,,,,,No,No,TIMS,,,,,,,,,,,,,,,,,0.13,,,,362,,,,0.82,,,,1.07,,177,10.3,,,,,1.11,,,,,,We report the average of the assymetric ages uncertainties ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2021-04-09 08:48:17
3047,1,Speleothem,flowstones,No,Mass spectrometer ,No,"Lundberg and Ford, 1994
 Dumitru et al., 2021",,LU94-001,LU94-001-003,4,,Yes,,,,n/a,,Bahamas ,Lucayan Caverns,Grand Bahama Island ,26.604500,-78.401500,,,Yes,estimated using Google Earth ,Not reported,Not reported,-15,,-15,3,,,,,,,,,No,No,TIMS,,,,,,,,,,,,,,,,,0.12,,,,1499,,,,0.79,,,,1.06,,164.1,10.9,,,,,1.1,,,,,,We report the average of the assymetric ages uncertainties ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2021-04-09 08:48:17
3048,1,Speleothem,flowstones,No,Mass spectrometer ,No,"Lundberg and Ford, 1994
 Dumitru et al., 2021",,LU94-001,LU94-001-004,5,,Yes,,,,n/a,,Bahamas ,Lucayan Caverns,Grand Bahama Island ,26.604500,-78.401500,,,Yes,estimated using Google Earth ,Not reported,Not reported,-15,,-15,3,,,,,,,,,No,No,TIMS,,,,,,,,,,,,,,,,,0.13,,,,682,,,,0.81,,,,1.06,,177,10.3,,,,,1.1,,,,,,We report the average of the assymetric ages uncertainties ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2021-04-09 08:48:17
3049,1,Speleothem,flowstones,No,Mass spectrometer ,No,"Lundberg and Ford, 1994
 Dumitru et al., 2021",,LU94-001,LU94-001-005,6,,Yes,,,,n/a,,Bahamas ,Lucayan Caverns,Grand Bahama Island ,26.604500,-78.401500,,,Yes,estimated using Google Earth ,Not reported,Not reported,-15,,-15,3,,,,,,,,,No,No,TIMS,,,,,,,,,,,,,,,,,0.14,,,,562,,,,0.80,,,,1.06,,168.2,4.1,,,,,1.1,,,,,,We report the average of the assymetric ages uncertainties ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2021-04-09 08:48:17
2831,1,Speleothem,flowstones,No,Mass spectrometer ,No,"Lundberg and Ford, 1994
 Dumitru et al., 2021",,LU94-001,LU94-001-006,7,,Yes,,,,n/a,,Bahamas ,Lucayan Caverns,Grand Bahama Island ,26.604500,-78.401500,,,Yes,estimated using Google Earth ,Not reported,Not reported,-15,,-15,3,,,,,,,,,No,No,TIMS,,,,,,,,,,,,,,,,,0.15,,,,849,,,,0.58,,,,1.06,,94.3,8.5,,,,,1.08,,,,,,We report the average of the assymetric ages uncertainties ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2021-04-09 08:48:17
2832,1,Speleothem,flowstones,No,Mass spectrometer ,No,"Lundberg and Ford, 1994
 Dumitru et al., 2021",,LU94-001,LU94-001-007,8/9,,Yes,,,,n/a,,Bahamas ,Lucayan Caverns,Grand Bahama Island ,26.604500,-78.401500,,,Yes,estimated using Google Earth ,Not reported,Not reported,-15,,-15,3,,,,,,,,,No,No,TIMS,,,,,,,,,,,,,,,,,0.13,,,,2202,,,,0.70,,,,I  06,,129.5,4.4,,,,,1.08,,,,,,We report the average of the assymetric ages uncertainties ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2021-04-09 08:48:17
3050,1,Speleothem,flowstones,No,Mass spectrometer ,No,"Lundberg and Ford, 1994
 Dumitru et al., 2021",,LU94-001,LU94-001-008,10,,Yes,,,,n/a,,Bahamas ,Lucayan Caverns,Grand Bahama Island ,26.604500,-78.401500,,,Yes,estimated using Google Earth ,Not reported,Not reported,-15,,-15,3,,,,,,,,,No,No,TIMS,,,,,,,,,,,,,,,,,0.13,,,,1466,,,,0.74,,,,1.06,,144.1,10.0,,,,,1.08,,,,,,We report the average of the assymetric ages uncertainties ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2021-04-09 08:48:17
3051,1,Speleothem,flowstones,No,Mass spectrometer ,No,"Lundberg and Ford, 1994
 Dumitru et al., 2021",,LU94-001,LU94-001-009,10r,,Yes,,,,n/a,,Bahamas ,Lucayan Caverns,Grand Bahama Island ,26.604500,-78.401500,,,Yes,estimated using Google Earth ,Not reported,Not reported,-15,,-15,3,,,,,,,,,No,No,TIMS,,,,,,,,,,,,,,,,,0.13,,,,1635,,,,0.73,,,,1.06,,138.9,10.3,,,,,1.08,,,,,,We report the average of the assymetric ages uncertainties ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2021-04-09 08:48:17
3052,1,Speleothem,flowstones,No,Mass spectrometer ,No,"Lundberg and Ford, 1994
 Dumitru et al., 2021",,LU94-001,LU94-001-010,11,,Yes,,,,n/a,,Bahamas ,Lucayan Caverns,Grand Bahama Island ,26.604500,-78.401500,,,Yes,estimated using Google Earth ,Not reported,Not reported,-15,,-15,3,,,,,,,,,No,No,TIMS,,,,,,,,,,,,,,,,,0.21,,,,67,,,,0.84,,,,1.07,,188.7,5.0,,,,,1.13,,,,,,We report the average of the assymetric ages uncertainties ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2021-04-09 08:48:17
2833,1,Speleothem,flowstones,No,Mass spectrometer ,No,"Lundberg and Ford, 1994
 Dumitru et al., 2021",,LU94-001,LU94-001-011,12,,Yes,,,,n/a,,Bahamas ,Lucayan Caverns,Grand Bahama Island ,26.604500,-78.401500,,,Yes,estimated using Google Earth ,Not reported,Not reported,-15,,-15,3,,,,,,,,,No,No,TIMS,,,,,,,,,,,,,,,,,0.28,,,,64,,,,0.72,,,,1.07,,133.6,2.3,,,,,1.1,,,,,,We report the average of the assymetric ages uncertainties ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2021-04-09 08:48:17
2834,1,Speleothem,flowstones,No,Mass spectrometer ,No,"Lundberg and Ford, 1994
 Dumitru et al., 2021",,LU94-001,LU94-001-012,13,,Yes,,,,n/a,,Bahamas ,Lucayan Caverns,Grand Bahama Island ,26.604500,-78.401500,,,Yes,estimated using Google Earth ,Not reported,Not reported,-15,,-15,3,,,,,,,,,No,No,TIMS,,,,,,,,,,,,,,,,,0.16,,,,196,,,,0.58,,,,1.06,,92.6,2.5,,,,,1.08,,,,,,We report the average of the assymetric ages uncertainties ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2021-04-09 08:48:17
3053,1,Speleothem,flowstones,No,Mass spectrometer ,No,"Lundberg and Ford, 1994
 Dumitru et al., 2021",,LU94-001,LU94-001-013,14,,Yes,,,,n/a,,Bahamas ,Lucayan Caverns,Grand Bahama Island ,26.604500,-78.401500,,,Yes,estimated using Google Earth ,Not reported,Not reported,-15,,-15,3,,,,,,,,,No,No,TIMS,,,,,,,,,,,,,,,,,(l.15,,,,1459,,,,0.48,,,,1.06,,70.6,4.0,,,,,1.07,,,,,,We report the average of the assymetric ages uncertainties ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2021-04-09 08:48:17
3054,1,Speleothem,flowstones,No,Mass spectrometer ,No,"Lundberg and Ford, 1994
 Dumitru et al., 2021",,LU94-001,LU94-001-014,l4r,,Yes,,,,n/a,,Bahamas ,Lucayan Caverns,Grand Bahama Island ,26.604500,-78.401500,,,Yes,estimated using Google Earth ,Not reported,Not reported,-15,,-15,3,,,,,,,,,No,No,TIMS,,,,,,,,,,,,,,,,,0.15,,,,1395,,,,0.45,,,,1.06,,64.5,4.4,,,,,1.07,,,,,,We report the average of the assymetric ages uncertainties ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2021-04-09 08:48:17
3055,1,Speleothem,flowstones,No,Mass spectrometer ,No,"Lundberg and Ford, 1994
 Dumitru et al., 2021",,LU94-001,LU94-001-015,15,,Yes,,,,n/a,,Bahamas ,Lucayan Caverns,Grand Bahama Island ,26.604500,-78.401500,,,Yes,estimated using Google Earth ,Not reported,Not reported,-15,,-15,3,,,,,,,,,No,No,TIMS,,,,,,,,,,,,,,,,,0.19,,,,1250,,,,0.45,,,,1.06,,64.2,1.2,,,,,1.07,,,,,,We report the average of the assymetric ages uncertainties ,,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2021-04-09 08:48:17
